ID;Name;Sex;Age;Height;Weight;Team;NOC;Games;Year;Season;City;Event;Medal
89586;Jantony Ortz Marcano;M;18.0;;;Puerto Rico;PUR;2012 Summer;2012;Summer;London;Boxing Men's Light-Flyweight;
89883;Adama Osumanu;M;19.0;190.0;71.0;Ghana;GHA;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Middleweight;
89949;Oteng Oteng;M;22.0;;;Botswana;BOT;2012 Summer;2012;Summer;London;Boxing Men's Flyweight;
90050;Mohamed Amin Ouadahi;M;25.0;168.0;;Algeria;ALG;2012 Summer;2012;Summer;London;Boxing Men's Bantamweight;
90059;Newfel Ouatah;M;22.0;200.0;97.0;Algeria;ALG;2008 Summer;2008;Summer;Beijing;Boxing Men's Super-Heavyweight;
90060;Mahdi Ouatine;M;20.0;;57.0;Morocco;MAR;2008 Summer;2008;Summer;Beijing;Boxing Men's Featherweight;
90063;Nordine Oubaali;M;22.0;163.0;52.0;France;FRA;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Flyweight;
90063;Nordine Oubaali;M;25.0;163.0;52.0;France;FRA;2012 Summer;2012;Summer;London;Boxing Men's Flyweight;
90065;Mahjouba Oubtil;F;29.0;;60.0;Morocco;MAR;2012 Summer;2012;Summer;London;Boxing Women's Lightweight;
90066;Hassan Oucheikh;M;24.0;170.0;54.0;Morocco;MAR;2000 Summer;2000;Summer;Sydney;Boxing Men's Bantamweight;
90122;Sofiane Oumiha;M;21.0;174.0;60.0;France;FRA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Lightweight;Silver
90133;Sarah Ourahmoune;F;34.0;158.0;51.0;France;FRA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Women's Flyweight;Silver
90136;Abdelhalim Ourradi;M;27.0;170.0;54.0;Algeria;ALG;2008 Summer;2008;Summer;Beijing;Boxing Men's Bantamweight;
90148;Tingran Ouzlian;M;32.0;162.0;60.0;Greece;GRE;2000 Summer;2000;Summer;Sydney;Boxing Men's Lightweight;
90651;Pak Jong-Chol;M;24.0;170.0;;North Korea;PRK;2012 Summer;2012;Summer;London;Boxing Men's Flyweight;
90768;Ramazan Paliani;M;27.0;172.0;57.0;Turkey;TUR;2000 Summer;2000;Summer;Sydney;Boxing Men's Featherweight;
90871;Alberto Ignacio Palmetta;M;26.0;175.0;64.0;Argentina;ARG;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Welterweight;
90915;Selim Palyani;M;24.0;174.0;60.0;Turkey;TUR;2000 Summer;2000;Summer;Sydney;Boxing Men's Lightweight;
91096;Suban Pannon;M;22.0;162.0;48.0;Thailand;THA;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Flyweight;
91096;Suban Pannon;M;26.0;162.0;48.0;Thailand;THA;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Flyweight;
91425;Sven Paris;M;19.0;170.0;63.0;Italy;ITA;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Welterweight;
91508;Park Heung-Min;M;22.0;175.0;57.0;South Korea;KOR;2000 Summer;2000;Summer;Sydney;Boxing Men's Featherweight;
91773;Jahyn Vittorio Parrinello;M;24.0;169.0;56.0;Italy;ITA;2008 Summer;2008;Summer;Beijing;Boxing Men's Bantamweight;
91773;Jahyn Vittorio Parrinello;M;28.0;169.0;56.0;Italy;ITA;2012 Summer;2012;Summer;London;Boxing Men's Bantamweight;
91862;Jean-Thenistor Pascal;M;21.0;180.0;75.0;Canada;CAN;2004 Summer;2004;Summer;Athina;Boxing Men's Middleweight;
92168;Nigel Paul;M;27.0;194.0;;Trinidad and Tobago;TTO;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Super-Heavyweight;
92300;Ilias Pavlidis;M;26.0;181.0;91.0;Greece;GRE;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Heavyweight;
92300;Ilias Pavlidis;M;30.0;181.0;91.0;Greece;GRE;2008 Summer;2008;Summer;Beijing;Boxing Men's Heavyweight;
92394;Juan Carlos Payano Pichardo;M;19.0;165.0;54.0;Dominican Republic;DOM;2004 Summer;2004;Summer;Athina;Boxing Men's Flyweight;
92394;Juan Carlos Payano Pichardo;M;23.0;165.0;54.0;Dominican Republic;DOM;2008 Summer;2008;Summer;Beijing;Boxing Men's Flyweight;
92396;Jos David Payares Julio;M;22.0;196.0;101.0;Venezuela;VEN;2008 Summer;2008;Summer;Beijing;Boxing Men's Super-Heavyweight;
92402;Violito Payla;M;25.0;162.0;51.0;Philippines;PHI;2004 Summer;2004;Summer;Athina;Boxing Men's Flyweight;
92464;Nurshet Pazzyew;M;19.0;180.0;69.0;Turkmenistan;TKM;2012 Summer;2012;Summer;London;Boxing Men's Middleweight;
92690;Jos Pedraza Gonzlez;M;19.0;175.0;60.0;Puerto Rico;PUR;2008 Summer;2008;Summer;Beijing;Boxing Men's Lightweight;
92756;Ferhat Pehlivan;M;23.0;168.0;81.0;Turkey;TUR;2012 Summer;2012;Summer;London;Boxing Men's Light-Flyweight;
93139;Yamil Alberto Peralta Jara;M;21.0;192.0;91.0;Argentina;ARG;2012 Summer;2012;Summer;London;Boxing Men's Heavyweight;
93139;Yamil Alberto Peralta Jara;M;25.0;192.0;91.0;Argentina;ARG;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Heavyweight;
93167;Ytalo Antonio Perea Castillo;M;19.0;185.0;91.0;Ecuador;ECU;2012 Summer;2012;Summer;London;Boxing Men's Super-Heavyweight;
93219;Valdemir dos Santos Pereira;M;25.0;167.0;57.0;Brazil;BRA;2000 Summer;2000;Summer;Sydney;Boxing Men's Featherweight;
93298;Darley Gregorio Prez Ballesta;M;24.0;171.0;60.0;Colombia;COL;2008 Summer;2008;Summer;Beijing;Boxing Men's Lightweight;
93326;Israel Hctor Enrique Prez;M;21.0;166.0;57.0;Argentina;ARG;2000 Summer;2000;Summer;Sydney;Boxing Men's Featherweight;
93504;Leinier Eunice Per Justiz;M;23.0;192.0;94.0;Cuba;CUB;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Super-Heavyweight;
93564;Ignacio Perrn;M;31.0;172.0;56.0;Argentina;ARG;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Lightweight;
93770;Worapoj Petchkoom;M;23.0;170.0;54.0;Thailand;THA;2004 Summer;2004;Summer;Athina;Boxing Men's Bantamweight;Silver
93770;Worapoj Petchkoom;M;27.0;170.0;54.0;Thailand;THA;2008 Summer;2008;Summer;Beijing;Boxing Men's Bantamweight;
93795;Samuel Okon Peter;M;20.0;185.0;91.0;Nigeria;NGR;2000 Summer;2000;Summer;Sydney;Boxing Men's Super-Heavyweight;
94024;Evaldas Petrauskas;M;20.0;164.0;60.0;Lithuania;LTU;2012 Summer;2012;Summer;London;Boxing Men's Lightweight;Bronze
94024;Evaldas Petrauskas;M;24.0;164.0;60.0;Lithuania;LTU;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Welterweight;
94144;Stanimira Petrova;F;25.0;170.0;51.0;Bulgaria;BUL;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Women's Flyweight;
94145;Stoyka Zhelyazkova Petrova;F;26.0;163.0;51.0;Bulgaria;BUL;2012 Summer;2012;Summer;London;Boxing Women's Flyweight;
94341;Erik Pfeifer;M;25.0;191.0;104.0;Germany;GER;2012 Summer;2012;Summer;London;Boxing Men's Super-Heavyweight;
94341;Erik Pfeifer;M;29.0;191.0;104.0;Germany;GER;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Super-Heavyweight;
94576;Vincenzo Picardi;M;24.0;164.0;52.0;Italy;ITA;2008 Summer;2008;Summer;Beijing;Boxing Men's Flyweight;Bronze
94576;Vincenzo Picardi;M;28.0;164.0;52.0;Italy;ITA;2012 Summer;2012;Summer;London;Boxing Men's Flyweight;
95040;Alfonso Pinto;M;25.0;161.0;48.0;Italy;ITA;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Flyweight;
95054;Kelson Carlos Santos Pinto;M;24.0;180.0;63.0;Brazil;BRA;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Welterweight;
95246;"Bradley Michael ""Brad"" Pitt";M;26.0;182.0;88.0;Australia;AUS;2008 Summer;2008;Summer;Beijing;Boxing Men's Heavyweight;
95257;Jamie Michael Pittman;M;23.0;184.0;75.0;Australia;AUS;2004 Summer;2004;Summer;Athina;Boxing Men's Middleweight;
95355;Manyo Plange;M;20.0;;48.0;Ghana;GHA;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Flyweight;
95821;Viktor Lvovych Poliakov;M;22.0;180.0;69.0;Ukraine;UKR;2004 Summer;2004;Summer;Athina;Boxing Men's Welterweight;
96012;Daniel Armando Ponce de Leon Mndez;M;20.0;167.0;51.0;Mexico;MEX;2000 Summer;2000;Summer;Sydney;Boxing Men's Flyweight;
96021;Kaeo Pongprayoon;M;32.0;160.0;49.0;Thailand;THA;2012 Summer;2012;Summer;London;Boxing Men's Light-Flyweight;Silver
96034;Wijan Ponlid;M;24.0;162.0;51.0;Thailand;THA;2000 Summer;2000;Summer;Sydney;Boxing Men's Flyweight;Gold
96144;Georgian Popescu;M;23.0;176.0;64.0;Romania;ROU;2008 Summer;2008;Summer;Beijing;Boxing Men's Lightweight;
96267;Luis Enrique Porozo Mina;M;18.0;170.0;57.0;Ecuador;ECU;2008 Summer;2008;Summer;Beijing;Boxing Men's Featherweight;
96466;Mira Potkonen;F;35.0;165.0;60.0;Finland;FIN;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Women's Lightweight;Bronze
96607;Aleksandr Vladimirovich Povetkin;M;24.0;188.0;98.0;Russia;RUS;2004 Summer;2004;Summer;Athina;Boxing Men's Super-Heavyweight;Gold
96657;Soulan James Pownceby (Rikihana-);M;29.0;184.0;80.0;New Zealand;NZL;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Heavyweight;
96702;Jean Carlos Prada Pasedo;M;20.0;170.0;69.0;Venezuela;VEN;2004 Summer;2004;Summer;Athina;Boxing Men's Welterweight;
96750;Diwakar Prasad;M;19.0;162.0;54.0;India;IND;2004 Summer;2004;Summer;Athina;Boxing Men's Bantamweight;
96756;Suriya Prasathinphimai;M;24.0;175.0;75.0;Thailand;THA;2004 Summer;2004;Summer;Athina;Boxing Men's Middleweight;Bronze
96937;David Price;M;25.0;203.0;108.0;Great Britain;GBR;2008 Summer;2008;Summer;Beijing;Boxing Men's Super-Heavyweight;Bronze
97059;Alexis Pritchard;F;28.0;178.0;;New Zealand;NZL;2012 Summer;2012;Summer;London;Boxing Women's Lightweight;
97489;Kubrat Venkov Pulev;M;27.0;194.0;101.0;Bulgaria;BUL;2008 Summer;2008;Summer;Beijing;Boxing Men's Super-Heavyweight;
97490;Tervel Venkov Pulev;M;29.0;189.0;91.0;Bulgaria;BUL;2012 Summer;2012;Summer;London;Boxing Men's Heavyweight;Bronze
97580;Prevdorjin Serdamba;M;23.0;;48.0;Mongolia;MGL;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Flyweight;Silver
97580;Prevdorjin Serdamba;M;27.0;;48.0;Mongolia;MGL;2012 Summer;2012;Summer;London;Boxing Men's Light-Flyweight;
97776;Qiong Maimaitituersun;M;20.0;170.0;64.0;China;CHN;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Welterweight;
97776;Qiong Maimaitituersun;M;24.0;170.0;64.0;China;CHN;2012 Summer;2012;Summer;London;Boxing Men's Welterweight;
97977;Carlos Eduardo Quipo Pilataxi;M;22.0;156.0;49.0;Ecuador;ECU;2012 Summer;2012;Summer;London;Boxing Men's Light-Flyweight;
97977;Carlos Eduardo Quipo Pilataxi;M;26.0;156.0;49.0;Ecuador;ECU;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Flyweight;
98007;Jahon Qurbanov;M;22.0;186.0;81.0;Tajikistan;TJK;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Heavyweight;
98007;Jahon Qurbanov;M;26.0;186.0;81.0;Tajikistan;TJK;2012 Summer;2012;Summer;London;Boxing Men's Light-Heavyweight;
98047;Lalaina Rabenarivo;M;26.0;160.0;48.0;Madagascar;MAD;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Flyweight;
98057;Mohammed Rabii;M;23.0;180.0;69.0;Morocco;MAR;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Welterweight;Bronze
98076;Said Rachidi;M;22.0;;75.0;Morocco;MAR;2008 Summer;2008;Summer;Beijing;Boxing Men's Middleweight;
98323;Azize Al-Raguig;M;25.0;185.0;81.0;Morocco;MAR;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Heavyweight;
98330;Maroua Rahali;F;24.0;168.0;;Tunisia;TUN;2012 Summer;2012;Summer;London;Boxing Women's Flyweight;
98346;Alisher Rahimov;M;22.0;162.0;54.0;Uzbekistan;UZB;2000 Summer;2000;Summer;Sydney;Boxing Men's Bantamweight;
98347;"Rustamhodza ""Rustam"" Rahimov";M;29.0;169.0;54.0;Germany;GER;2004 Summer;2004;Summer;Athina;Boxing Men's Flyweight;Bronze
98347;"Rustamhodza ""Rustam"" Rahimov";M;33.0;169.0;54.0;Germany;GER;2008 Summer;2008;Summer;Beijing;Boxing Men's Bantamweight;
98385;Abdelmalek Rahou;M;26.0;180.0;;Algeria;ALG;2012 Summer;2012;Summer;London;Boxing Men's Middleweight;
98404;George Crinu Raicu-Olteanu;M;26.0;167.0;54.0;Romania;ROU;2000 Summer;2000;Summer;Sydney;Boxing Men's Bantamweight;
98413;Almazbek Raimkulov;M;23.0;170.0;60.0;Kyrgyzstan;KGZ;2000 Summer;2000;Summer;Sydney;Boxing Men's Lightweight;
98497;Mirzhan Beybutovich Rakhimzhanov;M;20.0;164.0;51.0;Kazakhstan;KAZ;2004 Summer;2004;Summer;Athina;Boxing Men's Flyweight;
98503;Uktamzhon Rakhmonov;M;21.0;;;Uzbekistan;UZB;2012 Summer;2012;Summer;London;Boxing Men's Light-Welterweight;
98567;Mohamed Ramadan Mohamed Eliwa;M;25.0;166.0;60.0;Egypt;EGY;2012 Summer;2012;Summer;London;Boxing Men's Lightweight;
98601;Aram Ramazyan;M;21.0;177.0;54.0;Armenia;ARM;2000 Summer;2000;Summer;Sydney;Boxing Men's Bantamweight;
98628;Albert Ramn Ramrez Durn;M;24.0;182.0;81.0;Venezuela;VEN;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Heavyweight;
98652;Jose Carlos Ramirez;M;19.0;178.0;60.0;United States;USA;2012 Summer;2012;Summer;London;Boxing Men's Lightweight;
98669;Robeisy Eloy Ramrez Carrazana;M;18.0;165.0;56.0;Cuba;CUB;2012 Summer;2012;Summer;London;Boxing Men's Flyweight;Gold
98669;Robeisy Eloy Ramrez Carrazana;M;22.0;165.0;56.0;Cuba;CUB;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Bantamweight;Gold
98722;Likar Arturo Ramos Concha;M;18.0;169.0;57.0;Colombia;COL;2004 Summer;2004;Summer;Athina;Boxing Men's Featherweight;
98743;Victor Ramos;M;30.0;168.0;60.0;Individual Olympic Athletes;IOA;2000 Summer;2000;Summer;Sydney;Boxing Men's Lightweight;
99081;Elshod Yunusovich Rasulov;M;22.0;180.0;75.0;Uzbekistan;UZB;2008 Summer;2008;Summer;Beijing;Boxing Men's Middleweight;
99081;Elshod Yunusovich Rasulov;M;26.0;180.0;75.0;Uzbekistan;UZB;2012 Summer;2012;Summer;London;Boxing Men's Light-Heavyweight;
99081;Elshod Yunusovich Rasulov;M;30.0;180.0;75.0;Uzbekistan;UZB;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Heavyweight;
99120;Anuruddha Bandara Ratnayake;M;32.0;158.0;53.0;Sri Lanka;SRI;2008 Summer;2008;Summer;Beijing;Boxing Men's Flyweight;
99211;Jerson Ravelo;M;23.0;188.0;75.0;Dominican Republic;DOM;2000 Summer;2000;Summer;Sydney;Boxing Men's Middleweight;
99272;Jean Mickal Raymond;M;21.0;184.0;75.0;France;FRA;2008 Summer;2008;Summer;Beijing;Boxing Men's Middleweight;
99330;Ilfat Sultanovich Razyapov;M;24.0;165.0;51.0;Russia;RUS;2000 Summer;2000;Summer;Sydney;Boxing Men's Flyweight;
99503;Ramiro Goben Reducindo Radilla;M;25.0;190.0;81.0;Mexico;MEX;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Heavyweight;
99913;Ren Cancan;F;24.0;167.0;51.0;China;CHN;2012 Summer;2012;Summer;London;Boxing Women's Flyweight;Silver
99913;Ren Cancan;F;28.0;167.0;51.0;China;CHN;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Women's Flyweight;Bronze
100810;Guillermo Rigondeaux Ortz;M;19.0;166.0;54.0;Cuba;CUB;2000 Summer;2000;Summer;Sydney;Boxing Men's Bantamweight;Gold
100810;Guillermo Rigondeaux Ortz;M;23.0;166.0;54.0;Cuba;CUB;2004 Summer;2004;Summer;Athina;Boxing Men's Bantamweight;Gold
101003;Grigore Claudio Rco (-Rco);M;22.0;185.0;81.0;Romania;ROU;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Heavyweight;
101108;scar Andrs Rivas Torres;M;21.0;185.0;99.0;Colombia;COL;2008 Summer;2008;Summer;Beijing;Boxing Men's Super-Heavyweight;
101555;Michael Roche;M;29.0;185.0;71.0;Ireland;IRL;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Middleweight;
101829;Misael Uziel Rodrguez Olivas;M;22.0;178.0;75.0;Mexico;MEX;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Middleweight;Bronze
101859;Vctor Julio Rodrguez Villavicencio;M;21.0;167.0;56.0;Venezuela;VEN;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Bantamweight;
102064;Anderson David Rojas Mina;M;19.0;180.0;64.0;Ecuador;ECU;2012 Summer;2012;Summer;London;Boxing Men's Light-Welterweight;
102315;Jonathan Eccehomo Romero Preciado;M;21.0;173.0;54.0;Colombia;COL;2008 Summer;2008;Summer;Beijing;Boxing Men's Bantamweight;
102320;Juan Pablo Romero Marn;M;26.0;179.0;69.0;Mexico;MEX;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Welterweight;
102322;Liborio Romero Romero;M;21.0;159.0;48.0;Mexico;MEX;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Flyweight;
102324;Maikro Eusebio Romero Esquivel;M;27.0;165.0;48.0;Cuba;CUB;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Flyweight;Bronze
102693;Jesse Ross;M;22.0;188.0;;Australia;AUS;2012 Summer;2012;Summer;London;Boxing Men's Middleweight;
103009;Ehsan Rouzbahani;M;24.0;178.0;74.0;Iran;IRI;2012 Summer;2012;Summer;London;Boxing Men's Light-Heavyweight;
103009;Ehsan Rouzbahani;M;28.0;178.0;74.0;Iran;IRI;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Heavyweight;
103045;Richard Rowles;M;27.0;178.0;71.0;Australia;AUS;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Middleweight;
103100;Sergey Rozhnov;M;22.0;189.0;101.0;Bulgaria;BUL;2004 Summer;2004;Summer;Athina;Boxing Men's Super-Heavyweight;
103168;Alexis Rubalcaba Polledo;M;28.0;204.0;95.0;Cuba;CUB;2000 Summer;2000;Summer;Sydney;Boxing Men's Super-Heavyweight;
103330;Amnat Ruenroeng;M;28.0;163.0;48.0;Thailand;THA;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Flyweight;
103330;Amnat Ruenroeng;M;36.0;163.0;48.0;Thailand;THA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Lightweight;
103447;Sam Rukundo;M;24.0;168.0;60.0;Uganda;UGA;2004 Summer;2004;Summer;Athina;Boxing Men's Lightweight;
103608;Gary Antuanne Russell;M;20.0;173.0;64.0;United States;USA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Welterweight;
103641;Clemente Russo;M;22.0;181.0;91.0;Italy;ITA;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Heavyweight;
103641;Clemente Russo;M;26.0;181.0;91.0;Italy;ITA;2008 Summer;2008;Summer;Beijing;Boxing Men's Heavyweight;Silver
103641;Clemente Russo;M;29.0;181.0;91.0;Italy;ITA;2012 Summer;2012;Summer;London;Boxing Men's Heavyweight;Silver
103641;Clemente Russo;M;34.0;181.0;91.0;Italy;ITA;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Heavyweight;
103929;Andrzej Rany;M;27.0;164.0;51.0;Poland;POL;2000 Summer;2000;Summer;Sydney;Boxing Men's Flyweight;
103929;Andrzej Rany;M;31.0;164.0;51.0;Poland;POL;2004 Summer;2004;Summer;Athina;Boxing Men's Flyweight;
103997;Endry Jos Saavedra Pinto;M;25.0;180.0;75.0;Venezuela;VEN;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Middleweight;
104142;Ahmed Sadiq;M;25.0;165.0;60.0;Nigeria;NGR;2004 Summer;2004;Summer;Athina;Boxing Men's Lightweight;
104219;Vazgen Grigoryevich Safaryants;M;27.0;170.0;60.0;Belarus;BLR;2012 Summer;2012;Summer;London;Boxing Men's Lightweight;
104324;Mohammed Al-Sahraoui;M;26.0;172.0;75.0;Tunisia;TUN;2004 Summer;2004;Summer;Athina;Boxing Men's Middleweight;
104325;Mourad Al-Sahraoui;M;25.0;;81.0;Tunisia;TUN;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Heavyweight;
104327;Kamran ahsuvarl;M;23.0;180.0;75.0;Azerbaijan;AZE;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Middleweight;Bronze
104358;Rustam Saidov;M;22.0;188.0;96.0;Uzbekistan;UZB;2000 Summer;2000;Summer;Sydney;Boxing Men's Super-Heavyweight;Bronze
104358;Rustam Saidov;M;26.0;188.0;96.0;Uzbekistan;UZB;2004 Summer;2004;Summer;Athina;Boxing Men's Super-Heavyweight;
104452;Oleg Elekpayevich Saitov;M;26.0;178.0;69.0;Russia;RUS;2000 Summer;2000;Summer;Sydney;Boxing Men's Welterweight;Gold
104452;Oleg Elekpayevich Saitov;M;30.0;178.0;69.0;Russia;RUS;2004 Summer;2004;Summer;Athina;Boxing Men's Welterweight;Bronze
104600;Abdel Rahman Salah Orabi Abdelgawwad;M;28.0;185.0;81.0;Egypt;EGY;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Heavyweight;
104735;Herry Saliku Biembe Marco;M;27.0;175.0;75.0;Congo (Kinshasa);COD;2008 Summer;2008;Summer;Beijing;Boxing Men's Middleweight;
104741;Salim Basriev Salimov;M;22.0;169.0;48.0;Bulgaria;BUL;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Flyweight;
104986;Bastie Samir;M;22.0;181.0;81.0;Ghana;GHA;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Heavyweight;
104987;Issah Samir;M;19.0;;54.0;Ghana;GHA;2008 Summer;2008;Summer;Beijing;Boxing Men's Bantamweight;
105003;Igor Samoilenco;M;27.0;163.0;51.0;Moldova;MDA;2004 Summer;2004;Summer;Athina;Boxing Men's Flyweight;
105146;Carlos Snchez Estacio;M;24.0;170.0;69.0;Ecuador;ECU;2012 Summer;2012;Summer;London;Boxing Men's Welterweight;
105189;Jonny Jess Snchez Miquilena;M;21.0;176.0;64.0;Venezuela;VEN;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Welterweight;
105425;Sidy Sandy;M;26.0;178.0;71.0;Guinea;GUI;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Middleweight;
105465;Sumit Sangwan;M;19.0;;;India;IND;2012 Summer;2012;Summer;London;Boxing Men's Light-Heavyweight;
105615;Jos Arturo Santos Reyes;M;22.0;163.0;57.0;Mexico;MEX;2008 Summer;2008;Summer;Beijing;Boxing Men's Featherweight;
105692;Serik Zhumangaliyevich Sapiyev;M;24.0;179.0;64.0;Kazakhstan;KAZ;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Welterweight;
105692;Serik Zhumangaliyevich Sapiyev;M;28.0;179.0;64.0;Kazakhstan;KAZ;2012 Summer;2012;Summer;London;Boxing Men's Welterweight;Gold
105712;Guillermo Javier Saputo;M;23.0;175.0;67.0;Argentina;ARG;2000 Summer;2000;Summer;Sydney;Boxing Men's Welterweight;
105730;Ahmed Saraku;M;22.0;182.0;75.0;Ghana;GHA;2008 Summer;2008;Summer;Beijing;Boxing Men's Middleweight;
105860;Bakhyt Abdirakhmanovich Sarsekbayev;M;26.0;173.0;69.0;Kazakhstan;KAZ;2008 Summer;2008;Summer;Beijing;Boxing Men's Welterweight;Gold
105862;Mirat Sarsembayev;M;22.0;164.0;51.0;Kazakhstan;KAZ;2008 Summer;2008;Summer;Beijing;Boxing Men's Flyweight;
105955;Mohamed Ali Sassi;M;24.0;160.0;64.0;Tunisia;TUN;2004 Summer;2004;Summer;Athina;Boxing Men's Light-Welterweight;
106070;Bekzat Seilkhanovich Sattarkhanov;M;20.0;169.0;57.0;Kazakhstan;KAZ;2000 Summer;2000;Summer;Sydney;Boxing Men's Featherweight;Gold
106078;Olzhas Sattybayev;M;28.0;160.0;52.0;Kazakhstan;KAZ;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Flyweight;
106118;Billy Joe Saunders;M;18.0;180.0;69.0;Great Britain;GBR;2008 Summer;2008;Summer;Beijing;Boxing Men's Welterweight;
106119;Bradley Saunders;M;22.0;178.0;64.0;Great Britain;GBR;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Welterweight;
106220;Yelena Vladimirovna Savelyeva;F;28.0;168.0;51.0;Russia;RUS;2012 Summer;2012;Summer;London;Boxing Women's Flyweight;
106301;Erislandy Savn Cotilla;M;22.0;192.0;91.0;Cuba;CUB;2012 Summer;2012;Summer;London;Boxing Men's Super-Heavyweight;
106301;Erislandy Savn Cotilla;M;26.0;192.0;91.0;Cuba;CUB;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Heavyweight;Bronze
106302;Flix Savn Fabr;M;32.0;198.0;91.0;Cuba;CUB;2000 Summer;2000;Summer;Sydney;Boxing Men's Heavyweight;Gold
106390;Pichai Sayota;M;28.0;172.0;60.0;Thailand;THA;2008 Summer;2008;Summer;Beijing;Boxing Men's Lightweight;
107771;Norman Schuster;M;20.0;175.0;60.0;Germany;GER;2000 Summer;2000;Summer;Sydney;Boxing Men's Lightweight;
108430;Andrew Christopher Selby;M;23.0;169.0;;Great Britain;GBR;2012 Summer;2012;Summer;London;Boxing Men's Flyweight;
108546;Larry Semillano;M;24.0;;;Philippines;PHI;2000 Summer;2000;Summer;Sydney;Boxing Men's Lightweight;
108549;Daugirdas emiotas;M;25.0;182.0;81.0;Lithuania;LTU;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Heavyweight;
108596;V'iacheslav Volodymyrovych Senchenko;M;23.0;173.0;63.0;Ukraine;UKR;2000 Summer;2000;Summer;Sydney;Boxing Men's Light-Welterweight;
108612;Yakup ener;M;21.0;170.0;64.0;Turkey;TUR;2012 Summer;2012;Summer;London;Boxing Men's Light-Welterweight;
108734;Hrvoje Sep;M;30.0;175.0;81.0;Croatia;CRO;2016 Summer;2016;Summer;Rio de Janeiro;Boxing Men's Light-Heavyweight;
108735;Morteza Sepahvandi;M;28.0;174.0;64.0;Iran;IRI;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Welterweight;
108887;Joseph Serrano;M;20.0;176.0;51.0;Puerto Rico;PUR;2004 Summer;2004;Summer;Athina;Boxing Men's Flyweight;
108906;Ronald Serugo;M;23.0;170.0;48.0;Uganda;UGA;2008 Summer;2008;Summer;Beijing;Boxing Men's Light-Flyweight;
